loan_status_1,purpose,loan_amnt,inq_last_6mths,revol_util,pub_rec_bankruptcies,ln_annual_inc
1,home_improvement,28000,1,24.8,0,11.6784399
0,wedding,5000,0,82.3,0,10.59663473
1,other,3000,0,85.3,0,11.08214255
0,debt_consolidation,8400,0,36.1,0,10.1266311
0,debt_consolidation,7000,0,72.8,0,10.49127422
0,debt_consolidation,18550,2,65.9,1,10.71441777
0,other,2000,0,93.5,0,12.3512633
0,debt_consolidation,12000,2,47.8,0,11.08214255
1,debt_consolidation,28000,0,44.2,0,11.35035948
0,debt_consolidation,10000,1,89.4,0,11.09741002
0,credit_card,25000,0,84.5,0,11.42954386
0,credit_card,8000,0,92.1,0,11.15625052
1,credit_card,16000,2,94.5,0,10.79957558
0,debt_consolidation,25000,0,76,0,11.25020914
0,other,2000,0,64.2,1,10.08580911
0,credit_card,16800,1,96.9,0,11.00209984
0,credit_card,8000,0,60.6,0,11.69524702
0,debt_consolidation,12000,0,66.3,0,10.95080655
1,credit_card,11000,0,77.7,0,11.28978191
1,medical,5000,2,90,0,11.35040654
0,debt_consolidation,18000,1,90.2,0,11.8493977
1,debt_consolidation,10000,3,65.3,0,10.49127422
0,credit_card,5000,1,64.3,0,11.15625052
0,credit_card,10000,0,79.1,0,10.84661494
0,vacation,25000,0,4.6,0,12.00150548
0,medical,2400,1,44.1,0,10.99193165
1,other,3000,1,60.2,0,11.08214255
1,other,7700,0,82.9,0,10.30135588
0,other,2400,1,96.7,0,9.472396897
0,debt_consolidation,18500,0,87.8,0,11.12726298
0,credit_card,5000,0,70.4,0,10.70268251
0,debt_consolidation,14000,0,40.7,0,11.38509209
1,credit_card,24500,0,94.4,0,11.35040654
0,major_purchase,2400,1,82.6,0,10.49127422
0,other,1800,0,60.8,0,11.66992921
1,debt_consolidation,22200,1,89.1,0,11.98292909
0,credit_card,21400,2,66.2,0,11.28978191
1,credit_card,13000,0,66.1,0,10.23995979
0,car,8000,2,38.5,0,10.77895629
1,medical,3600,3,13,0,11.00209984
1,other,12375,0,22.5,0,10.59663473
0,debt_consolidation,9400,0,51.8,0,10.7254676
0,home_improvement,9600,3,18.9,0,11.95761129
0,debt_consolidation,17000,0,80.1,0,10.59663473
0,debt_consolidation,25000,2,58.5,0,11.47210347
0,debt_consolidation,16950,1,78.5,0,10.81977828
0,credit_card,30000,1,85.1,0,11.28978191
0,credit_card,10800,0,69.1,0,11.60823564
0,credit_card,6000,1,76.2,0,10.99204951
0,credit_card,35000,0,60.2,0,11.57119437
0,debt_consolidation,10000,0,78.9,0,10.49127422
0,credit_card,15000,2,92.7,0,10.83958091
0,other,5000,0,97.3,0,10.1266311
0,debt_consolidation,3000,1,66.5,0,10.46310334
1,debt_consolidation,7100,2,41.5,0,10.40426284
0,credit_card,12000,2,92.5,0,11.44035477
1,credit_card,22400,1,58.7,0,11.35040654
0,debt_consolidation,5825,3,89,0,10.81977828
1,debt_consolidation,22250,0,61.9,0,10.62132735
0,debt_consolidation,18000,1,77.6,0,10.81977828
0,credit_card,6000,0,72.5,0,10.30895266
1,debt_consolidation,7650,1,63.4,0,10.95080655
0,credit_card,21000,2,94.7,0,11.60823564
1,other,20675,1,74.1,0,10.82241481
0,debt_consolidation,13200,0,55.8,0,11.04292184
0,debt_consolidation,12000,1,63.1,0,11.00209984
0,debt_consolidation,20000,0,90.6,1,11.77528973
0,house,15000,0,5.5,0,11.00209984
0,debt_consolidation,27050,0,80.2,0,11.08214255
0,debt_consolidation,22500,2,75.6,0,11.12335831
1,debt_consolidation,20500,1,52.2,0,10.77478092
0,credit_card,12800,0,89.8,0,11.50891744
0,other,27575,1,67.7,0,10.89673933
0,debt_consolidation,7000,0,97.4,0,10.79957558
0,other,7600,2,72.7,0,10.43399815
1,debt_consolidation,29000,1,57.7,0,11.08214255
0,moving,10000,0,95.8,0,10.69557468
0,debt_consolidation,14125,0,60.8,0,10.37349118
0,debt_consolidation,12000,0,35.3,0,11.45635511
0,credit_card,9575,0,53.9,0,9.878067175
0,debt_consolidation,12000,0,98.6,0,10.30895266
1,debt_consolidation,12000,3,77.8,0,11.38509209
0,credit_card,10000,0,74.4,0,10.71441777
0,debt_consolidation,10000,3,59.5,0,10.53209621
0,debt_consolidation,25000,1,63.6,0,11.39639165
0,debt_consolidation,24000,0,47.7,0,11.69524702
0,credit_card,14575,1,58.5,0,10.46310334
0,debt_consolidation,9000,1,34.1,0,10.81977828
1,debt_consolidation,10000,0,32,0,10.30895266
0,credit_card,7125,0,93.1,0,10.13775579
0,debt_consolidation,15000,0,81,0,10.27505111
0,debt_consolidation,13000,2,81.1,0,11.08214255
0,debt_consolidation,12000,0,78.6,0,10.30895266
0,credit_card,18000,2,52.4,0,11.12726298
0,small_business,30000,1,49,0,11.40756495
1,home_improvement,21600,0,95.3,0,10.97848998
0,small_business,7600,0,40.6,0,10.81977828
0,credit_card,7000,2,72.3,0,11.35040654
0,debt_consolidation,7000,2,71.1,0,10.71441777
0,other,3600,1,75.7,0,10.69203582
0,major_purchase,3500,0,45.7,0,11.35035948
0,medical,5000,2,29.7,0,10.40426284
0,debt_consolidation,10000,2,87.2,0,11.00209984
0,credit_card,4500,1,67.8,0,9.862665558
0,debt_consolidation,12000,0,90.9,0,11.03488966
0,debt_consolidation,12000,1,85,0,10.55841352
0,debt_consolidation,10700,1,66.6,0,11.12726298
0,credit_card,6000,1,78.6,0,10.30895266
0,wedding,20000,1,39.8,0,10.81977828
0,debt_consolidation,10800,1,64.2,0,10.04324949
0,debt_consolidation,25000,0,61.5,0,10.82774645
0,debt_consolidation,20000,0,79.8,0,11.60823564
0,vacation,3600,0,83.1,0,10.59663473
0,debt_consolidation,6000,0,78.1,0,11.33802431
0,credit_card,10375,1,65.9,0,10.46310334
0,debt_consolidation,25000,0,68.7,0,11.00209984
0,debt_consolidation,10000,2,78.7,0,10.59663473
0,small_business,10000,0,66.2,0,10.65339307
0,car,6000,2,82.5,0,11.42954386
0,debt_consolidation,8000,1,55.4,0,11.22524339
0,debt_consolidation,35000,0,59.3,0,11.40756495
0,debt_consolidation,10000,2,48.1,0,10.71441777
0,debt_consolidation,11000,1,62.3,0,10.77895629
0,debt_consolidation,5000,0,70.3,0,11.60823564
0,debt_consolidation,6500,0,62.9,0,10.32875529
0,credit_card,20000,2,89.6,0,11.14186178
0,debt_consolidation,12000,0,70,0,10.71441777
1,wedding,8250,1,79.7,0,10.22194128
0,debt_consolidation,21000,0,67.8,0,11.92171836
0,credit_card,8400,1,74.9,0,10.37349118
0,debt_consolidation,7000,1,73.9,0,10.53209621
1,car,12000,1,78.7,0,11.00209984
1,credit_card,7200,0,70.3,0,10.40426284
0,debt_consolidation,12000,3,60.1,0,11.15625052
0,credit_card,12800,2,67,0,11.22524339
0,car,3050,0,86.3,0,9.729134165
0,debt_consolidation,9000,1,92.2,0,10.54534144
1,debt_consolidation,10000,0,78.2,0,10.46310334
0,debt_consolidation,10000,2,31.2,0,11.46163217
1,credit_card,10000,0,87.6,0,11.25674206
0,debt_consolidation,8500,1,83.9,0,11.01862914
0,debt_consolidation,35000,0,44.9,0,11.15625052
0,debt_consolidation,7200,0,79.9,0,11.1124479
0,credit_card,21000,0,82.2,0,11.40756495
0,debt_consolidation,27000,0,27.2,0,11.8493977
0,debt_consolidation,28625,2,95.9,0,10.91508846
0,debt_consolidation,4000,0,65.9,1,10.3859137
0,other,7300,0,37.3,0,10.81977828
0,credit_card,18000,1,34.3,0,11.15625052
0,other,5000,2,35.5,0,10.46310334
0,small_business,14100,3,70.5,0,10.66895539
0,small_business,35000,2,75.4,0,11.8493977
0,home_improvement,10000,3,71.2,0,11.65268741
0,debt_consolidation,3000,0,63.2,0,10.71441777
0,debt_consolidation,25000,0,48.8,0,11.46163217
0,credit_card,28000,1,82.7,0,12.36734079
0,credit_card,10000,1,57.2,0,10.49127422
0,credit_card,12000,1,61,0,10.16585182
0,small_business,10000,0,91,0,11.28978191
0,debt_consolidation,11000,0,74.8,0,10.81977828
0,small_business,10000,2,18.1,0,10.91508846
0,debt_consolidation,5000,0,47.1,0,10.91508846
0,other,5000,0,0.7,0,11.07324151
0,debt_consolidation,5000,0,79,0,10.93310697
1,credit_card,6000,0,96.9,0,10.30895266
0,vacation,5000,3,93.1,0,11.62393002
0,credit_card,20050,1,81.1,0,11.11988288
1,wedding,7000,2,97.8,0,10.62132735
0,debt_consolidation,25000,1,54.3,0,11.69524702
1,debt_consolidation,3000,0,94.8,0,10.30895266
0,credit_card,8400,1,77.4,0,10.63344871
0,credit_card,24925,2,98.9,0,11.00209984
0,debt_consolidation,5000,0,77.2,0,11.22524339
0,credit_card,12000,0,78.7,0,11.28978191
0,credit_card,12000,1,67.5,0,10.6454249
1,debt_consolidation,13200,0,77.6,0,10.63585545
0,major_purchase,6000,0,15.3,0,10.77895629
0,credit_card,10000,3,38.6,0,10.81977828
0,credit_card,17500,1,67.3,0,11.15625052
0,debt_consolidation,6500,0,80.3,0,10.87804719
0,small_business,10000,1,12.8,0,11.08214255
0,debt_consolidation,12000,1,45.3,0,11.35040654
0,debt_consolidation,10000,1,54.3,0,10.91508846
0,credit_card,12375,1,91.3,0,10.49127422
0,debt_consolidation,10000,1,61,0,10.16585182
0,small_business,4400,0,99.1,0,11.28978191
1,small_business,20000,1,71.2,0,11.15625052
0,debt_consolidation,25000,1,71.7,0,11.28978191
0,wedding,35000,0,68.7,0,11.51292546
0,debt_consolidation,13600,2,53.5,0,11.03488966
0,credit_card,20000,0,76.1,0,10.81977828
1,debt_consolidation,18000,1,42.9,0,11.09741002
0,debt_consolidation,13000,3,84.5,0,11.28978191
0,debt_consolidation,35000,2,74.6,0,11.51292546
0,credit_card,35000,0,83.1,0,11.71993963
0,debt_consolidation,12000,1,77.7,0,11.15625052
0,debt_consolidation,7200,0,50.6,0,11.00209984
0,small_business,25000,2,40.6,0,11.91839057
0,other,4000,0,97.3,0,11.28978191
0,credit_card,7000,1,44.1,0,10.34174248
0,other,15000,0,71.8,0,11.40756495
0,debt_consolidation,12800,0,60.1,0,11.02841715
1,debt_consolidation,35000,1,75.5,0,11.17487599
0,credit_card,15000,1,73.3,0,10.6454249
0,debt_consolidation,7200,0,48.8,0,10.4341158
0,debt_consolidation,13000,1,80.9,0,10.49127422
0,credit_card,28000,1,36.2,0,11.08214255
0,debt_consolidation,12000,1,57.6,0,10.46310334
1,debt_consolidation,16000,1,70.5,0,10.81977828
0,other,14000,0,69.9,0,11.03495418
0,debt_consolidation,11500,0,84.1,0,11.21182037
0,debt_consolidation,10500,2,52.2,0,10.6454249
0,credit_card,14400,0,42.6,0,10.77895629
0,debt_consolidation,16000,0,94.3,0,11.08214255
0,debt_consolidation,5375,1,27.3,0,9.639522007
0,credit_card,12000,2,90.3,0,11.01862914
1,debt_consolidation,12000,1,82.7,0,11.32659589
0,small_business,17000,0,4.1,0,11.69524702
0,credit_card,30000,3,74.2,0,11.57119437
1,debt_consolidation,13000,1,99.5,0,10.6454249
1,debt_consolidation,7125,0,68,0,10.30895266
0,wedding,14000,2,87,0,10.37349118
0,debt_consolidation,8000,3,92.7,0,11.18580932
0,debt_consolidation,12500,1,79.3,0,10.96819829
0,car,10000,0,87.5,0,10.59663473
0,other,12000,0,57.5,0,11.22524339
0,credit_card,14000,0,73.7,0,10.79712359
0,debt_consolidation,7500,0,30.8,0,10.77895629
0,debt_consolidation,19200,2,67.6,0,10.59663473
0,debt_consolidation,9000,0,65.2,0,11.60823564
0,credit_card,16000,1,80.8,0,11.00209984
0,credit_card,20000,2,44.5,0,11.08214255
0,debt_consolidation,9000,0,42.4,0,10.81977828
1,debt_consolidation,9600,0,74.8,0,10.91508846
1,debt_consolidation,12000,0,64.1,0,11.05089001
0,home_improvement,18000,0,46.3,0,11.7997872
0,small_business,1000,1,73.1,0,10.46595641
1,credit_card,15000,1,91.8,0,10.54534144
0,debt_consolidation,12000,0,82.5,0,10.54534144
0,medical,12000,1,78.9,0,10.62132735
0,credit_card,14000,2,44.8,0,11.58988651
0,debt_consolidation,15600,2,64.3,0,10.66895539
0,debt_consolidation,10000,2,88,0,10.71441777
0,other,7200,1,59.7,0,10.04324949
1,debt_consolidation,22250,3,58.1,0,10.76915845
0,debt_consolidation,13250,3,59.7,0,10.16585182
0,house,26400,2,56.3,0,11.91839057
0,debt_consolidation,11000,0,39,0,10.37349118
0,credit_card,9600,0,66.6,0,10.91508846
0,debt_consolidation,10000,3,53.7,0,10.46310334
0,other,7000,1,88.6,0,11.22524339
0,wedding,11000,2,81.6,0,11.21182037
0,wedding,13000,0,86.5,0,10.81977828
0,credit_card,5000,0,28.7,0,10.30895266
1,small_business,6000,1,88.6,0,10.51867319
0,debt_consolidation,3000,2,79.6,0,11.56171563
1,credit_card,8200,1,90,0,10.6454249
0,credit_card,17000,0,81.2,0,11.28978191
0,car,5000,0,30.5,0,10.46310334
0,debt_consolidation,6400,0,89.8,0,10.04324949
0,debt_consolidation,13000,1,98,0,10.81977828
0,debt_consolidation,18000,0,68.9,0,10.49127422
0,debt_consolidation,16000,2,57.7,0,11.00209984
0,credit_card,13200,2,61,0,10.59663473
0,credit_card,10000,0,75.5,0,10.55059079
1,credit_card,15000,1,83.7,0,10.51867319
0,debt_consolidation,5000,1,90.2,0,10.93310697
0,credit_card,7200,0,70.7,0,10.54534144
0,debt_consolidation,15000,0,60.3,0,10.66895539
1,debt_consolidation,15700,0,89.9,0,11.00209984
0,debt_consolidation,5000,0,91,0,10.73639668
0,debt_consolidation,9600,0,93.9,0,11.56171563
0,debt_consolidation,16000,1,68.4,0,11.58058411
1,credit_card,35000,0,83.8,0,12.36734079
0,credit_card,21000,1,59.9,0,11.15625052
1,debt_consolidation,12000,1,45.2,0,11.26446411
0,debt_consolidation,6000,1,49.6,0,10.08580911
0,debt_consolidation,20000,0,92.5,0,10.85417971
0,other,6000,2,52.9,0,10.96127785
0,credit_card,7150,1,70.8,0,10.81977828
1,credit_card,13000,1,47.8,0,10.91508846
0,small_business,32000,0,5.2,0,11.69524702
1,house,8000,1,81.8,0,11.58988651
0,debt_consolidation,15500,2,57,0,10.59663473
0,credit_card,7000,0,91.8,0,11.48863277
0,debt_consolidation,12000,1,61.9,0,11.16761428
0,credit_card,10400,1,61.9,0,10.71441777
0,credit_card,12000,0,89.5,0,11.00209984
0,wedding,8000,0,51.1,0,11.38509209
0,credit_card,16000,1,85.7,0,11.21182037
0,credit_card,4500,1,48.5,0,11.42409425
0,debt_consolidation,5000,2,83.2,0,10.65725935
0,major_purchase,3600,0,99.3,0,10.71441777
0,debt_consolidation,30000,0,71.4,0,11.22524339
0,debt_consolidation,21000,1,86.2,0,11.54248427
0,small_business,7000,1,9.3,0,10.6454249
0,home_improvement,17475,0,52.7,0,11.40756495
0,debt_consolidation,27575,0,50.2,0,11.05089001
0,debt_consolidation,15000,0,61.3,0,10.46310334
0,credit_card,2250,0,61.2,0,9.680344001
0,debt_consolidation,17050,1,59.4,0,10.87804719
0,debt_consolidation,16500,1,70.2,0,11.60823564
0,home_improvement,35000,2,70.7,0,11.14186178
0,debt_consolidation,3250,2,70.8,0,9.680344001
0,credit_card,7000,1,26.5,0,10.55581274
0,debt_consolidation,24000,1,66.4,0,11.28978191
0,credit_card,13200,0,84.1,0,11.30161167
0,debt_consolidation,22750,1,52.8,0,11.08214255
0,debt_consolidation,12000,0,50,0,11.15625052
0,debt_consolidation,30000,1,56.9,0,12.07254125
1,vacation,1200,1,94.2,0,10.4341158
0,debt_consolidation,4800,0,49.7,0,10.46310334
0,debt_consolidation,18000,2,94.7,0,11.00209984
0,debt_consolidation,7200,1,68.1,0,10.46310334
0,debt_consolidation,15000,1,52.9,0,10.46310334
0,debt_consolidation,10500,1,80.7,0,11.00209984
0,other,15000,0,74.9,0,11.22524339
1,small_business,5000,3,47.9,0,11.09741002
0,debt_consolidation,12800,0,70.1,0,11.2515607
0,small_business,4000,2,52.3,0,11.03488966
0,debt_consolidation,14000,0,52,0,11.19821472
0,debt_consolidation,27000,1,70.1,0,11.77528973
0,debt_consolidation,15000,0,86.4,0,11.01862914
1,debt_consolidation,35000,1,82.2,0,11.40756495
0,debt_consolidation,2400,2,35.2,0,10.1266311
0,debt_consolidation,5900,1,46.4,0,9.574983486
0,credit_card,5000,1,36.1,0,11.15625052
0,debt_consolidation,22000,0,97,0,11.32055357
1,debt_consolidation,13250,1,76.5,0,10.46310334
0,debt_consolidation,12600,3,52.5,0,10.67359577
0,debt_consolidation,20000,2,56.8,0,11.73606902
0,credit_card,18000,1,78.4,0,11.28978191
0,debt_consolidation,19200,2,73.7,0,11.37939407
0,debt_consolidation,7000,1,25.7,0,9.998797732
0,debt_consolidation,25000,2,87.8,0,11.28978191
0,other,10000,0,12.8,0,11.15625052
0,debt_consolidation,23000,0,38.5,0,11.05418615
0,small_business,6750,2,4.8,0,10.77895629
0,credit_card,10000,0,86.4,0,10.7254676
0,debt_consolidation,16000,0,71.2,0,10.77895629
0,credit_card,5600,2,12.8,0,9.862665558
0,debt_consolidation,12000,0,78.4,0,11.12726298
0,other,4800,0,15.1,0,10.46310334
0,debt_consolidation,25000,1,62.6,0,11.05089001
1,debt_consolidation,10000,0,82.5,0,10.28895401
1,debt_consolidation,2200,0,61.6,0,10.16600565
1,credit_card,24000,0,83.3,0,11.69524702
0,credit_card,16000,2,16.2,0,11.60823564
0,credit_card,10000,1,70.7,0,10.4341158
1,debt_consolidation,10625,1,80.4,0,10.18490001
0,credit_card,9600,1,75.3,0,10.59663473
1,debt_consolidation,7200,3,57.5,0,11.39414193
0,debt_consolidation,12000,0,57.2,0,11.51292546
0,credit_card,5000,1,81,0,10.71441777
0,debt_consolidation,30000,2,97.3,0,11.35040654
0,credit_card,12000,1,87.7,0,10.49127422
0,debt_consolidation,18000,1,63.7,0,11.28978191
0,credit_card,10000,0,37.5,0,10.81977828
0,debt_consolidation,10000,1,61.9,0,11.22524339
0,debt_consolidation,26000,0,78.6,0,11.56171563
0,debt_consolidation,17475,1,49.2,0,10.72344358
1,debt_consolidation,10400,0,99.3,0,11.1844214
0,credit_card,10000,1,77.9,0,11.11988288
0,credit_card,17250,3,72,0,11.00209984
0,debt_consolidation,10000,1,33.5,0,11.08214255
1,debt_consolidation,12000,2,50.1,0,10.91508846
0,debt_consolidation,19075,1,70.8,0,10.77895629
0,credit_card,20000,3,54.9,0,10.91508846
0,debt_consolidation,24000,0,41.4,0,11.08214255
1,home_improvement,17200,1,89,0,10.91508846
0,home_improvement,15000,1,46.9,0,11.22524339
1,credit_card,10625,0,70.4,0,10.30895266
0,credit_card,8400,1,73.3,0,10.30895266
0,credit_card,28000,2,73.9,0,11.98292909
0,home_improvement,16000,3,86.4,0,11.00209984
0,credit_card,18000,3,83.9,0,10.98529272
0,credit_card,15000,1,92,0,10.46310334
0,debt_consolidation,20675,0,61.2,0,11.31203252
0,credit_card,13225,1,86.5,0,11.08214255
0,credit_card,11775,0,82.1,0,10.70099475
1,credit_card,16400,1,72.3,0,11.02679245
0,credit_card,10075,3,55.9,0,10.73639668
0,debt_consolidation,10000,2,62.7,0,11.03488966
0,debt_consolidation,14000,1,70.9,0,11.38509209
1,debt_consolidation,13000,1,30.7,0,10.81977828
0,debt_consolidation,15000,0,79.8,0,11.22524339
1,debt_consolidation,5000,0,83.1,0,11.40756495
0,credit_card,9350,0,69.4,0,11.51292546
1,small_business,30000,1,56.3,0,11.60823564
0,debt_consolidation,18225,0,87.9,0,10.59663473
0,debt_consolidation,18000,1,73.5,0,10.81977828
0,other,3600,0,69.5,0,11.39441216
0,debt_consolidation,29000,0,68.5,0,12.10071213
0,car,5000,1,92.2,0,10.59663473
0,debt_consolidation,6400,2,58.7,0,10.81977828
1,debt_consolidation,12000,2,92.1,0,10.59663473
0,debt_consolidation,35000,0,60.8,0,11.6444273
0,credit_card,18000,1,66.8,0,11.15625052
0,debt_consolidation,8075,2,0,0,10.46310334
0,debt_consolidation,15625,0,88.7,0,10.71441777
0,credit_card,24000,1,60.7,0,11.2515607
1,home_improvement,5000,1,93.1,0,11.02516511
0,debt_consolidation,14000,0,75.1,0,11.24895992
0,debt_consolidation,6000,1,65.4,0,11.28978191
0,credit_card,7200,0,49.9,0,11.40756495
1,debt_consolidation,5000,0,98.4,0,10.37349118
0,credit_card,6600,0,93.7,0,10.6454249
0,debt_consolidation,20000,2,46.8,0,11.77528973
1,credit_card,8000,0,76,0,10.46310334
0,home_improvement,12000,0,79.5,0,11.15625052
0,credit_card,20000,0,84,0,11.1124479
0,debt_consolidation,10000,0,75.3,0,10.34174248
1,debt_consolidation,16000,1,26,0,10.81977828
0,other,10000,0,77,0,11.88448902
0,credit_card,18000,0,92.9,0,11.09741002
0,credit_card,4000,3,54.9,0,11.51292546
1,credit_card,10000,0,72.2,0,10.59663473
0,debt_consolidation,29500,1,47.4,0,10.71441777
0,credit_card,20125,2,95.9,0,11.54248427
0,debt_consolidation,30000,2,74,0,11.8277362
0,debt_consolidation,24000,0,92.1,0,11.54248427
0,debt_consolidation,14000,1,67.6,0,11.22524339
0,credit_card,5375,0,79.8,0,10.6454249
0,debt_consolidation,8300,0,79.1,0,10.81977828
0,debt_consolidation,7000,1,62.9,0,10.81977828
0,home_improvement,2425,3,76.8,0,11.28983191
0,credit_card,6950,0,83,0,10.66895539
0,credit_card,12375,1,79.4,0,10.37349118
0,debt_consolidation,35000,2,66,0,11.35040654
0,debt_consolidation,14000,0,96.2,0,11.01039864
0,debt_consolidation,14000,1,65.7,0,10.46310334
0,credit_card,5500,1,86.5,0,10.08580911
0,credit_card,4800,1,92.5,0,10.70548914
0,debt_consolidation,9000,0,89.3,0,10.858999
0,credit_card,16000,0,81.5,0,11.1124479
0,debt_consolidation,5000,0,87.9,0,10.69503105
0,debt_consolidation,35000,0,42.9,0,11.09741002
0,debt_consolidation,18500,0,84.3,0,10.49127422
1,home_improvement,5350,1,80.1,0,10.858999
0,debt_consolidation,25000,4,50.7,0,11.08214255
0,credit_card,10000,0,74.2,0,10.49127422
0,debt_consolidation,12000,1,65,0,10.50506754
0,debt_consolidation,18000,2,52.2,0,10.59663473
0,other,3000,0,96.8,0,10.94383493
1,credit_card,6000,0,62.3,0,10.04498711
0,credit_card,20000,3,77.3,0,11.40756495
0,home_improvement,35000,2,49.4,0,11.50514407
0,debt_consolidation,10000,0,76,0,10.858999
0,debt_consolidation,5875,0,43.2,0,9.77792433
0,debt_consolidation,10000,2,91.6,0,11.36210258
0,debt_consolidation,28000,1,49.6,0,11.67907529
0,other,11200,0,31.7,0,10.77895629
0,credit_card,10000,3,59.4,0,11.08214255
0,debt_consolidation,20000,0,65.8,0,10.59663473
0,credit_card,9450,1,54,0,10.26813067
